ALBACETE	FUENTE-ÁLAMO	FUENTE-ALAMO	2651	AVDA._DOCTOR_PEREZ_GIL._25	N	-1433306	38689833	1159			1289		1019		569	Nº_7374
ALBACETE	FUENTEALBILLA	FUENTEALBILLA	2260	N-322_(CORDOBA-VALENCIA)_km_399	I	-1548639	39269972	1149					1019		569	ES_SAN_ANTONIOABAD._FUENTEALBILLA
ALBACETE	GINETA_(LA)	GINETA_(LA)	2110	CR_A-31._235	I	-1963944	39086278	1219		1259	1329		1129	1179		REPSOL
ALBACETE	GINETA_(LA)	GINETA_(LA)	2110	CR_N-301._231.8	D	-1990194	39107667	1215			1315		1115	1195		REPSOL
ALBACETE	GOLOSALVO	GOLOSALVO	2253	CARRETERA_NACIONAL_322_KM._390	D	-1635111	39238111	1209			1333		1109	1199		CEPSA
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_A-30_KM._328.2	I	-1571667	38417306	1194			1319		1129	1189		CEPSA
ALBACETE	HELLÍN	HELLIN	2400	AUTOVIA_A-30_KM._322.5	D	-1596722	3846425	1199			1319		1109	1179		GALP
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_TORREUCHEA_KM._1	D	-1636389	38495972	1189			1299		1099	1199	899	HELLIN_GAS_S.L.
ALBACETE	HELLÍN	HELLIN	2400	AVENIDA_LIBERTAD._111	D	-1700417	38517306	1037					937			PLENOIL
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_POZOHONDO_KM._0.900	I	-1706972	38528306	1169					1069			CARBURANTES_GARCIA_LOZANO
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_JAEN_KM._47	D	-1714556	38502889	1189			1299		1109	1189		REPSOL
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_N-301_KM._316	I	-1703056	38524444	1189			1289		1119	1179		REPSOL
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_MURCIA_KM._33	I	-1687833	38506806	1189			1299		1109	1189		PETRONOR
ALBACETE	HELLÍN	HELLIN	2400	MELCHOR__DE_MACANAZ._66	N	-1696972	38511222	1189			1299		1109	1189		BP
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_CM_412_KM._273	D	-1694889	38532389	1068					968			PETROGAS
ALBACETE	HELLÍN	HELLIN	2400	POLIGONO_SAN_RAFAEL_3ª_FASE._SN	N	-1705389	38545111						1154			IDS
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_N_301-A_KM._S/N	D	-1677694	38502528	1067					967			MULTSER-OIL
ALBACETE	HELLÍN	ISSO	2420	CARRETERA_DE_HELLIN_KM._104	D	-1741111	38491861	1189			1299		1109	1189	796	REPSOL
ALBACETE	HOYA-GONZALO	HOYA-GONZALO	2696	AUTOVIA_A-31_KM._103.150	D	-1583389	38921833	1219			1339		1129	1199		REPSOL
ALBACETE	LETUR	LETUR	2434	CARRETERA_A_45_KM._39.8	D	-2111056	38356556	1165			1267		1067		755	E.S._SIERRA_DEL_SEGURA
ALBACETE	LEZUZA	LEZUZA	2160	PASEO_LIBERTAD._62	D	-2354861	38948472	1179					1079			E.S._VIRGEN_DE_LA_CRUZ
ALBACETE	MADRIGUERAS	MADRIGUERAS	2230	CARRETERA_C-3222_KM._9	D	-1800611	39226611	1189					1069			E.S._MADRIGUERAS
ALBACETE	MADRIGUERAS	MADRIGUERAS	2230	AVENIDA_LEVANTE._15	I	-1799472	39233056	1209			1309		1119	1199	783	REPSOL
ALBACETE	MINAYA	MINAYA	2620	CARRERA_N-301._195.2	D	-2330333	39276056	1199			1319		1109	1179	699	REPSOL
ALBACETE	MONTEALEGRE_DEL_CASTILLO	MONTEALEGRE_DEL_CASTILLO	2650	CALLE_CAPATAZ_SANTIAGO._23	I	-133025	38785917	1189					1099			LOS_CORRALES
ALBACETE	MUNERA	MUNERA	2612	CALLE_POZO_(EL)._106	D	-2485028	39043806	1139					1019	1069		INPEALSA
ALBACETE	NERPIO	NERPIO	2530	CR_AB-702._45.6	D	-2293444	38151167	1215			1315		1089		799	CAMPSA
ALBACETE	ONTUR	ONTUR	2652	CAMINO_DE_HELLIN_S/N	D	-1508333	38609556						0.95			ONTALBA_S._COOP_DE_C-LM
ALBACETE	ONTUR	ONTUR	2652	CRTA.CM_km_KM297.5	I	-1497667	38622944	1114			1227		1087	1147	824	REPSOL_
ALBACETE	OSSA_DE_MONTIEL	OSSA_DE_MONTIEL	2611	CARRETERA_N_430_KM._429	I	-27515	38967167	1199		1239			1089	1139		REPSOL
ALBACETE	PEÑAS_DE_SAN_PEDRO	PEÑAS_DE_SAN_PEDRO	2120	AVENIDA_GUARDIA_CIVIL._S/N	D	-1990278	38724028	1129					1029			VALERO_24H_ENERGIA
ALBACETE	POZO_CAÑADA	POZO_CAÑADA	2099	CALLE_ANTONIO_MACHADO._2	D	-1736389	38805278						1069			E.S._LEDAÑA_
ALBACETE	POZOHONDO	POZOHONDO	2141	CR_CM-313_61.7	I	-191075	38717556	1229					1149		789	REPSOL
ALBACETE	POZO-LORENTE	POZO-LORENTE	2154	POLIGONO_PARAJE_RECIAL._2	I	-1512611	39081278						989		529	SAT_SANTA_CRUZ_DE_POZO_LORENTE
ALBACETE	POZUELO	POZUELO	2327	CARRETERA_M_313_KM._50	I	-2098778	38804722	1199			1299		1099		829	INLOCOR_S.L.
ALBACETE	RIÓPAR	RIOPAR	2450	CARRETERA_CM-412_KM._199.5	I	-2411444	38493528	1194		1254			1115	1175		CEPSA
ALBACETE	ROBLEDO	ROBLEDO	2340	CARRETERA_NACIONAL_320_KM._289	D	-2450028	38771194	1179					1059			CANOIL
ALBACETE	RODA_(LA)	RODA_(LA)	2630	POLIGONO_AVENIDA_PRIMERA._17	D	-2143056	3919125									HAM
ALBACETE	RODA_(LA)	RODA_(LA)	2630	CARRETERA_AB101_KM._0.2	N	-2158028	39218389	1119					989			GASPLAY
ALBACETE	RODA_(LA)	RODA_(LA)	2630	AUTOVIA_A-31_KM._34.50	I	-2186083	39225	1209			1339		1129	1219		GALP
ALBACETE	RODA_(LA)	RODA_(LA)	2630	CARRETERA_A-31_KM._50	D	-205125	39143972	1209			1339		1129	1219		GALP
ALBACETE	RODA_(LA)	RODA_(LA)	2630	CR_NACIONAL_301._KM_209.5	N	-2171028	39212361	1209					1119	1209		BP_CASA_JUANITO_RESTAURANTE
ALBACETE	RODA_(LA)	RODA_(LA)	2630	CALLE_ALFREDO_ATIENZA._156	D	-2149	39201667	1189			1299		1139	1219		REPSOL
ALBACETE	RODA_(LA)	RODA_(LA)	2630	CARRETERA_CM-3114_KM._0.1	I	-2156667	39213722	1189			1299		1139	1219		REPSOL
ALBACETE	RODA_(LA)	RODA_(LA)	2630	MARTIRES_209	D	-2171778	39212861	1194			1319		1115	1175		CEPSA
ALBACETE	RODA_(LA)	RODA_(LA)	2630	AUTOVIA_A-31_KM._40	D	-2144639	39200944	1219			1329		1129	1179		REPSOL
ALBACETE	SOCOVOS	SOCOVOS	2435	AVENIDA_DE_LA_PAZ._3	D	-1981861	38331361	1169			1279		1099		809	NAVARRO_Y_VALERO._S.L
ALBACETE	TARAZONA_DE_LA_MANCHA	TARAZONA_DE_LA_MANCHA	2100	CL_AVENIDA_DE_LA_RODA._1	I	-1911389	3925975	1189		1229			1089	1169		REPSOL
ALBACETE	TARAZONA_DE_LA_MANCHA	TARAZONA_DE_LA_MANCHA	2100	AVENIDA_ALBACETE._35	D	-1912194	39256194	1033					946			LA_GAVIOTA_GASOLINERAS
ALBACETE	TOBARRA	TOBARRA	2500	AVENIDA_GUARDIA_CIVIL._233	D	-1680917	38602278	1199			1309		1119	1189	839	REPSOL
ALBACETE	TOBARRA	TOBARRA	2500	AVENIDA_GUARDIA_CIVIL._162	D	-1680833	38601722	1049					959			NTRA._SRA._DE_LA_ENCARNACION
ALBACETE	TOBARRA	TOBARRA	2500	CAMINO_CAMINO_DEL_GUIJARRAL._0	I	-1694083	38603306						0.93		0.62	SAN_ROQUE_DE_TOBARRA_S._COOP._DE_C-LM
ALBACETE	TOBARRA	TOBARRA	2500	AVENIDA_GUARDIA_CIVIL._114	D	-1685417	38594639	1079			1259		999	1039		E.S._TOBARRA
ALBACETE	VILLALGORDO_DEL_JÚCAR	VILLALGORDO_DEL_JUCAR	2636	CARRETERA_CM-3114_KM._12.7	I	-2067639	39302389	1199					1099			RESTAURANTE_LAS_POLAS
